event_cause,zone,junction,police_station,veh_type,latitude,longitude,duration_minutes,requires_road_closure
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,private_car,13.0451918,77.5080196,164,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,truck,13.0467948,77.5037252,175,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,private_car,12.9689732,77.5875001,110,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.041398,77.6223102,116,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,bmtc_bus,12.9900222,77.5994434,148,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,ksrtc_bus,12.997975,77.553098,44,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_bus,13.0956139,77.5977404,127,0
vehicle_breakdown,Unknown,Unknown,Peenya,bmtc_bus,13.0389423,77.5198575,8,0
procession,Unknown,Unknown,Chamarajpet,Unknown,12.9603835,77.5627726,171,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,others,13.0074068,77.6894547,9,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,bmtc_bus,12.9900222,77.5994434,148,0
accident,Unknown,Unknown,Kodigehalli,Unknown,13.0298692,77.5868639,94,0
accident,Unknown,Unknown,Byatarayanapura,Unknown,12.9556017,77.5456522,39,1
vehicle_breakdown,Unknown,Unknown,Cubbon Park,bmtc_bus,12.9759979,77.5877267,179,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0452516,77.5807066,128,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.034193,77.5299535,131,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,ksrtc_bus,12.9470254,77.5316674,139,0
vehicle_breakdown,Unknown,Unknown,Peenya,heavy_vehicle,13.0353033,77.52756,10,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,heavy_vehicle,13.0829633,77.59313,106,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0357761,77.5311057,165,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,others,13.0074068,77.6894547,144,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,private_bus,12.9284472,77.6000362,126,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,taxi,13.0467206,77.5917186,163,1
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,heavy_vehicle,12.935647,77.6933481,82,0
vehicle_breakdown,Unknown,Unknown,Peenya,ksrtc_bus,13.0460337,77.5049771,132,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,private_bus,12.9283986,77.5999618,41,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,private_bus,13.0081053,77.6956329,156,0
accident,Unknown,Unknown,Banaswadi,Unknown,13.0091574,77.6622936,41,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,truck,12.9888515,77.5084027,163,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,taxi,13.11539,77.6071067,162,0
accident,Unknown,Unknown,Basavanagudi,Unknown,12.9433634,77.5778127,44,0
accident,Unknown,Unknown,Basavanagudi,Unknown,12.9434044,77.5778786,42,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,heavy_vehicle,12.9880117,77.5098991,139,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.0193245,77.5529483,22,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,lcv,12.9587208,77.5931516,134,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.0382283,77.626245,138,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,heavy_vehicle,12.9853022,77.6436693,162,0
procession,Unknown,Unknown,HAL Old Airport,Unknown,12.9360068,77.7070682,39,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,heavy_vehicle,13.0474691,77.5723147,133,0
vehicle_breakdown,Unknown,Unknown,Hebbala,heavy_vehicle,13.0369084,77.5894315,148,0
vehicle_breakdown,Unknown,Unknown,Hebbala,heavy_vehicle,13.0369092,77.5894681,140,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0310562,77.5405823,152,0
vehicle_breakdown,Unknown,Unknown,Hennuru,lcv,13.0410583,77.622995,154,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,lcv,12.9665342,77.5050712,7,0
accident,Unknown,Unknown,Pulikeshinagar(F.Town),Unknown,13.0036663,77.6171413,69,0
vehicle_breakdown,Unknown,Unknown,Hebbala,private_car,13.0460949,77.6022145,175,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,lcv,13.0803194,77.5925547,168,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,private_car,12.9680242,77.6003686,161,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,heavy_vehicle,13.0368728,77.5892809,153,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,bmtc_bus,12.9378809,77.5211092,112,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,private_car,12.9665079,77.5871803,173,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,bmtc_bus,12.95932396,77.65444326,179,0
accident,Unknown,Unknown,Halasuru Gate,Unknown,12.9663931,77.5871595,77,0
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,private_car,12.9680089,77.6004777,126,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,lcv,12.9375353,77.5208464,167,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,ksrtc_bus,12.9982847,77.6722483,38,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,taxi,12.9752471,77.5706111,151,0
vehicle_breakdown,Unknown,Unknown,Adugodi,others,12.93753,77.6274494,91,0
tree_fall,Unknown,Unknown,Chamarajpet,Unknown,12.9715101,77.5684949,26395,0
vehicle_breakdown,Unknown,Unknown,No Police Station,lcv,13.0655698,77.4533063,165,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,others,12.9688585,77.5901555,132,0
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,bmtc_bus,12.9703792,77.6066712,154,0
vehicle_breakdown,Unknown,Unknown,Mico Layout,lcv,12.9211004,77.6003174,145,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9768056,77.5856935,174,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9723745,77.5866446,20,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,bmtc_bus,13.1036169,77.6005732,60,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,truck,12.9101768,77.6271689,144,0
vehicle_breakdown,Unknown,Unknown,Adugodi,bmtc_bus,12.9388153,77.6191067,168,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,bmtc_bus,13.0220829,77.5632262,170,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0448569,77.581621,165,0
vehicle_breakdown,Unknown,Unknown,V.V.Puram (C.Pet),bmtc_bus,12.9570961,77.5742402,132,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,private_car,13.0292785,77.5396722,12,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,auto,13.0189097,77.5838452,126,0
vehicle_breakdown,Unknown,Unknown,Hulimavu,bmtc_bus,12.8570928,77.5889739,17,0
vehicle_breakdown,Unknown,Unknown,Malleshwaram,lcv,13.0079374,77.5487917,136,1
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,private_bus,12.9875536,77.4751319,13,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,truck,13.001201,77.5840085,175,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,lcv,13.0084486,77.6946979,153,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_bus,13.1340883,77.616595,25,0
vehicle_breakdown,Unknown,Unknown,Madiwala,lcv,12.92118559,77.62042489,2,0
accident,Unknown,Unknown,No Police Station,Unknown,13.0778533,77.4301137,111,0
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,lcv,12.9651411,77.5980377,130,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9636801,77.5843185,166,0
vehicle_breakdown,Unknown,Unknown,Whitefield,heavy_vehicle,12.9386121,77.7473707,130,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,lcv,12.9025054,77.6316334,154,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,lcv,13.048064,77.5004272,137,0
vehicle_breakdown,Unknown,Unknown,Peenya,others,13.0466837,77.5019219,26,0
vehicle_breakdown,Unknown,Unknown,Madiwala,private_bus,12.92115128,77.62051642,13,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,lcv,13.0160987,77.562282,17,0
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9900352,77.5929919,175,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,lcv,13.0567366,77.5467281,7,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,lcv,12.9853023,77.6435876,145,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,ksrtc_bus,12.9520767,77.540499,46,0
vehicle_breakdown,Unknown,Unknown,Mahadevapura,bmtc_bus,12.9884265,77.6894444,42,0
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9939612,77.5957973,55,0
tree_fall,Unknown,Unknown,Banaswadi,Unknown,13.016978,77.6295862,31,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.0264,77.544019,68,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,bmtc_bus,12.9174564,77.5802737,177,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,bmtc_bus,12.9171847,77.5817486,174,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,lcv,13.0078569,77.662523,167,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.964707,77.5727963,120,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,others,12.9619885,77.5843182,169,1
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,heavy_vehicle,12.9878367,77.5128914,167,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,bmtc_bus,12.9762198,77.5645931,129,0
vehicle_breakdown,Unknown,Unknown,Hebbala,lcv,13.0437161,77.6019219,155,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,lcv,12.9594917,77.6529369,113,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,heavy_vehicle,12.9519749,77.5158928,158,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,bmtc_bus,13.0576081,77.5464455,157,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.0188053,77.553156,66,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,others,12.9667558,77.5875476,79,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,private_car,13.0209048,77.5286592,171,0
accident,Unknown,Unknown,Yelahanka,Unknown,13.1067566,77.6006731,23,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,private_bus,12.9235986,77.5803287,96,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,bmtc_bus,12.9893938,77.506206,165,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.0413212,77.6224065,127,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,private_car,12.9169898,77.5968145,36,0
vehicle_breakdown,Unknown,Unknown,K.S. Layout,heavy_vehicle,12.9129912,77.5667494,149,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,lcv,13.021709,77.5519174,84,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,ksrtc_bus,13.0491879,77.4962055,122,0
vehicle_breakdown,Unknown,Unknown,Madiwala,ksrtc_bus,12.9255742,77.6174592,14,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,others,12.9844596,77.6412874,34,0
vehicle_breakdown,Unknown,Unknown,J.P. Nagar,private_bus,12.8972718,77.5999018,170,0
procession,Unknown,Unknown,Mico Layout,Unknown,12.9019622,77.6011975,35,0
vehicle_breakdown,Unknown,Unknown,Whitefield,bmtc_bus,12.95566159,77.72065301,31,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0445101,77.5828738,138,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.04144,77.6222532,172,0
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,lcv,12.9736801,77.6109701,146,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.9669106,77.5680574,131,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,bmtc_bus,13.0020899,77.5839781,145,0
vehicle_breakdown,Unknown,Unknown,Hulimavu,private_bus,12.8862945,77.6409252,153,0
vehicle_breakdown,Unknown,Unknown,Madiwala,bmtc_bus,12.9225247,77.6194594,59,0
vehicle_breakdown,Unknown,Unknown,Banashankari,bmtc_bus,12.92108,77.5734531,28,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,bmtc_bus,13.0141472,77.5704446,46,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0288605,77.54001,105,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,heavy_vehicle,12.9575137,77.5522652,97,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,others,13.147734,77.6187076,35,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,ksrtc_bus,12.9877075,77.5502777,122,0
vehicle_breakdown,Unknown,Unknown,Banashankari,heavy_vehicle,12.929445,77.5628717,174,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,ksrtc_bus,12.9541423,77.5436141,25,0
vehicle_breakdown,Unknown,Unknown,Halasur,bmtc_bus,12.9707357,77.6198667,162,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,bmtc_bus,12.9480623,77.5985345,104,0
vehicle_breakdown,Unknown,Unknown,Madiwala,bmtc_bus,12.9216369,77.6214779,157,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,heavy_vehicle,13.01898142,77.65531138,77,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,private_bus,13.0360276,77.5892476,26,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,lcv,13.0438244,77.55628,151,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0289783,77.540115,47,0
vehicle_breakdown,Unknown,Unknown,Devanahalli Airport,heavy_vehicle,13.2572966,77.7126622,41,0
accident,Unknown,Unknown,Kodigehalli,Unknown,13.0251258,77.5852107,52,0
accident,Unknown,Unknown,K.R. Pura,Unknown,13.003189,77.680613,99,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,truck,12.9316347,77.6889171,140,0
vehicle_breakdown,Unknown,Unknown,Madiwala,others,12.9255403,77.6175176,22,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,heavy_vehicle,12.9812197,77.5704953,161,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,heavy_vehicle,12.981241,77.5705792,165,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,ksrtc_bus,12.9826166,77.569553,149,0
vehicle_breakdown,Unknown,Unknown,J.P. Nagar,private_bus,12.9047523,77.5857161,21,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,bmtc_bus,12.9765795,77.611037,64,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,ksrtc_bus,12.9823051,77.5644614,145,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,ksrtc_bus,12.9822785,77.5644264,148,0
procession,Unknown,Unknown,K.R. Pura,Unknown,13.0162183,77.7092396,7,1
vehicle_breakdown,Unknown,Unknown,Banaswadi,others,12.9982796,77.6718061,120,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,private_bus,12.9981229,77.552898,151,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,bmtc_bus,12.9389553,77.6945893,10,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,private_car,12.95438293,77.54231192,143,0
tree_fall,Unknown,Unknown,Halasuru Gate,Unknown,12.9720969,77.5867421,29120,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,bmtc_bus,12.9383509,77.6945235,146,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,bmtc_bus,12.9758911,77.5644235,132,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,bmtc_bus,12.9126457,77.6255959,137,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,bmtc_bus,12.9887505,77.4724214,73,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,bmtc_bus,13.0438281,77.5540167,140,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,bmtc_bus,12.9377625,77.5850333,177,0
vehicle_breakdown,Unknown,Unknown,Electronic City,bmtc_bus,12.8399445,77.6769171,56,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,heavy_vehicle,13.15527,77.6224983,132,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,lcv,13.032588,77.5334587,138,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,lcv,12.935682,77.5127897,144,0
vehicle_breakdown,Unknown,Unknown,Whitefield,private_car,12.9695483,77.7531717,147,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9684836,77.5874438,63,0
vehicle_breakdown,Unknown,Unknown,R.T. Nagar,bmtc_bus,12.9971793,77.5957187,172,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,lcv,12.9648556,77.5860566,2,0
vehicle_breakdown,Unknown,Unknown,Malleshwaram,bmtc_bus,12.997643,77.5695705,126,0
vehicle_breakdown,Unknown,Unknown,Mico Layout,heavy_vehicle,12.9227833,77.6003476,142,0
vehicle_breakdown,Unknown,Unknown,Bellandur,heavy_vehicle,12.9209907,77.6663196,169,0
procession,Unknown,Unknown,Hennuru,Unknown,13.0561108,77.632872,152,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,bmtc_bus,12.916946,77.5871065,112,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.0622879,77.6333968,46,0
tree_fall,Unknown,Unknown,Adugodi,Unknown,12.9250715,77.6375839,16,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,bmtc_bus,12.9879187,77.5741471,48,0
vehicle_breakdown,Unknown,Unknown,Hennuru,bmtc_bus,13.0410972,77.6169798,139,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.0413173,77.6214906,167,0
vehicle_breakdown,Unknown,Unknown,Peenya,lcv,13.0469513,77.5010307,23,0
procession,Unknown,Unknown,Kamakshipalya,Unknown,12.9896925,77.5019422,142,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,private_car,12.9775143,77.608447,11,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_car,13.08313,77.5938833,62,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,others,12.96044159,77.64359885,161,1
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.044388,77.5830485,179,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,heavy_vehicle,13.0166922,77.6606649,160,0
accident,Unknown,Unknown,Jeevanbheemanagar,Unknown,12.96035278,77.64401022,95,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0445894,77.582909,176,0
vehicle_breakdown,Unknown,Unknown,Whitefield,heavy_vehicle,12.9673232,77.7493808,132,0
vehicle_breakdown,Unknown,Unknown,Madiwala,taxi,12.9250539,77.6180915,90,0
vehicle_breakdown,Unknown,Unknown,Hebbala,private_car,13.0334217,77.5890136,149,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,lcv,12.9014646,77.6323309,130,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,truck,12.9664716,77.5949491,45,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.0316423,77.6307164,131,0
vehicle_breakdown,Unknown,Unknown,Halasur,bmtc_bus,12.9655901,77.6195322,102,0
tree_fall,Unknown,Unknown,Yeshwanthpura,Unknown,13.0298298,77.5386426,240,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.01658,77.5565783,155,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,lcv,13.1904705,77.6456599,177,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,private_car,13.0405183,77.5443817,83,0
vehicle_breakdown,Unknown,Unknown,R.T. Nagar,lcv,13.0145783,77.5850567,170,1
vehicle_breakdown,Unknown,Unknown,J.P. Nagar,ksrtc_bus,12.9062581,77.5733253,140,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,others,13.0503119,77.5929248,156,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,bmtc_bus,12.9528879,77.5410156,18,0
vehicle_breakdown,Unknown,Unknown,No Police Station,truck,13.0673117,77.4496254,142,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.0343959,77.5303187,184,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,bmtc_bus,12.984355,77.5539533,181,0
tree_fall,Unknown,Unknown,Cubbon Park,Unknown,12.9768265,77.5983612,18,1
vehicle_breakdown,Unknown,Unknown,Banaswadi,heavy_vehicle,12.9861017,77.6457067,162,0
vehicle_breakdown,Unknown,Unknown,High ground,others,12.9929454,77.5952517,120,0
vehicle_breakdown,Unknown,Unknown,No Police Station,truck,13.0712314,77.4423253,140,0
vehicle_breakdown,Unknown,Unknown,Bellandur,others,12.9080608,77.6924291,160,0
accident,Unknown,Unknown,Yelahanka,Unknown,13.1033967,77.60037,92,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,others,12.9743412,77.549272,128,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,lcv,12.9898458,77.5026764,16,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,private_bus,12.9687152,77.7011103,19,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_car,13.0723917,77.5927483,27,0
vehicle_breakdown,Unknown,Unknown,Halasur,auto,12.9609423,77.6382014,27,0
tree_fall,Unknown,Unknown,K.R. Pura,Unknown,13.0101317,77.7002983,58927,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,bmtc_bus,12.9668653,77.5051417,123,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.0413309,77.6224083,140,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,bmtc_bus,12.9763157,77.5990705,121,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,lcv,12.989118,77.5082493,32,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,bmtc_bus,12.9933993,77.5742441,73,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,private_car,12.9752109,77.5869675,108,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,others,13.109253,77.6039911,129,0
accident,Unknown,Unknown,Rajajinagar,Unknown,13.0199222,77.5345337,86,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0445014,77.5829582,149,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_bus,13.1102841,77.5802353,138,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,heavy_vehicle,13.177818,77.6368573,154,0
vehicle_breakdown,Unknown,Unknown,Halasur,truck,12.9774011,77.6269206,55,0
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.0508036,77.4912695,172,0
vehicle_breakdown,Unknown,Unknown,No Police Station,lcv,13.0586995,77.4680397,147,0
vehicle_breakdown,Unknown,Unknown,Bellandur,lcv,12.9260949,77.676568,156,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,private_bus,12.987823,77.512435,87,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,private_car,12.9566617,77.5495833,78,0
accident,Unknown,Unknown,Banaswadi,Unknown,12.9973228,77.6641514,34,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,others,12.9842805,77.6416475,168,0
vehicle_breakdown,Unknown,Unknown,Hebbala,others,13.0427284,77.5979712,23,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,private_bus,12.9600092,77.556583,179,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,truck,13.0119491,77.5293045,136,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,private_bus,12.9601813,77.5564813,122,0
congestion,Unknown,Unknown,No Police Station,Unknown,13.078493,77.4281944,131,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,heavy_vehicle,13.177835,77.6368417,138,0
vehicle_breakdown,Unknown,Unknown,Electronic City,bmtc_bus,12.87043927,77.65311466,3,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,heavy_vehicle,12.9864603,77.5211997,64,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,heavy_vehicle,12.89123888,77.63875445,121,0
accident,Unknown,Unknown,Hebbala,Unknown,13.0344357,77.5886854,75,0
vehicle_breakdown,Unknown,Unknown,High ground,lcv,12.9855766,77.5883309,167,0
vehicle_breakdown,Unknown,Unknown,Adugodi,private_car,12.9242728,77.6289004,50,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9608055,77.5837247,39,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,private_car,13.0403623,77.5179334,166,0
vehicle_breakdown,Unknown,Unknown,Hebbala,ksrtc_bus,13.0352838,77.5890301,120,0
accident,Unknown,Unknown,Kodigehalli,Unknown,13.0436163,77.5842162,94,0
vehicle_breakdown,Unknown,Unknown,Sheshadripuram,heavy_vehicle,12.9879465,77.5770686,168,0
accident,Unknown,Unknown,Mico Layout,Unknown,12.9166339,77.6069179,89,0
